"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","TAIL_NUM","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME"
2017,2,6,14,3,"2017-06-14","OO",20304,"OO","N702SK",2979,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1520,2123,363,363,1,12,"1500-1559",20,2143,2149,26,1558,2215,377,377,1,12,"1500-1559",0,"",0,98,112,66,1,413,2,0,0,377,0,0,1856,116,116
2017,2,6,14,3,"2017-06-14","EV",20366,"EV","N758EV",5355,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295302,31703,"LGA","New York, NY","NY",36,"New York",22,1555,NA,NA,NA,NA,NA,"1500-1559",NA,NA,NA,NA,1739,NA,NA,NA,NA,NA,"1700-1759",1,"C",0,104,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,15,4,"2017-06-15","WN",19393,"WN","N623SW",1486,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14635,1463502,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,805,800,-5,0,0,-1,"0800-0859",11,811,1026,5,1035,1031,-4,0,0,-1,"1000-1059",0,"",0,150,151,135,1,966,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,15,4,"2017-06-15","WN",19393,"WN","N7729A",2137,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,820,819,-1,0,0,-1,"0800-0859",14,833,835,18,845,853,8,8,0,0,"0800-0859",0,"",0,85,94,62,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,15,4,"2017-06-15","AA",19805,"AA","N4XTAA",1590,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,831,NA,NA,NA,NA,NA,"0800-0859",NA,NA,NA,NA,910,NA,NA,NA,NA,NA,"0900-0959",1,"B",0,99,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,15,4,"2017-06-15","B6",20409,"B6","N329JB",1486,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1110,1107,-3,0,0,-1,"1100-1159",11,1118,1228,9,1247,1237,-10,0,0,-1,"1200-1259",0,"",0,97,90,70,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,15,4,"2017-06-15","UA",19977,"UA","N37277",446,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1416,1616,120,120,1,8,"1400-1459",13,1629,1631,64,1454,1735,161,161,1,10,"1400-1459",0,"",0,98,139,62,1,413,2,0,70,41,0,50,NA,NA,NA
2017,2,6,15,4,"2017-06-15","OO",20304,"OO","N784SK",5637,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12266,1226603,31453,"IAH","Houston, TX","TX",48,"Texas",74,1458,1449,-9,0,0,-1,"1400-1459",41,1530,1721,4,1651,1725,34,34,1,2,"1600-1659",0,"",0,173,216,171,1,1117,5,0,0,34,0,0,NA,NA,NA
2017,2,6,15,4,"2017-06-15","OO",20304,"OO","N727SK",2979,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1520,1651,91,91,1,6,"1500-1559",10,1701,1703,20,1558,1723,85,85,1,5,"1500-1559",0,"",0,98,92,62,1,413,2,0,5,0,0,80,NA,NA,NA
2017,2,6,16,5,"2017-06-16","AA",19805,"AA","N813AA",1644,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1905,1859,-6,0,0,-1,"1900-1959",9,1908,2032,19,2059,2051,-8,0,0,-1,"2000-2059",0,"",0,174,172,144,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,16,5,"2017-06-16","AA",19805,"AA","N662AA",1835,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1930,1933,3,3,0,0,"1900-1959",11,1944,2108,7,2101,2115,14,14,0,0,"2100-2159",0,"",0,91,102,84,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,16,5,"2017-06-16","DL",19790,"DL","N323NB",321,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1945,1943,-2,0,0,-1,"1900-1959",21,2004,2042,10,2047,2052,5,5,0,0,"2000-2059",0,"",0,62,69,38,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,16,5,"2017-06-16","DL",19790,"DL","N935DL",2174,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1955,1958,3,3,0,0,"1900-1959",14,2012,2128,35,2143,2203,20,20,1,1,"2100-2159",0,"",0,108,125,76,1,526,3,0,0,20,0,0,NA,NA,NA
2017,2,6,16,5,"2017-06-16","WN",19393,"WN","N788SA",2102,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,2020,2041,21,21,1,1,"2000-2059",10,2051,2200,7,2145,2207,22,22,1,1,"2100-2159",0,"",0,205,206,189,1,1290,6,1,0,1,0,20,NA,NA,NA
2017,2,6,16,5,"2017-06-16","F9",20436,"F9","N216FR",1093,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,2030,2100,30,30,1,2,"2000-2059",11,2111,2213,7,2208,2220,12,12,0,0,"2200-2259",0,"",0,278,260,242,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,17,6,"2017-06-17","WN",19393,"WN","N938WN",788,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082104,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1710,1712,2,2,0,0,"1700-1759",19,1731,1811,9,1810,1820,10,10,0,0,"1800-1859",0,"",0,60,68,40,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,17,6,"2017-06-17","WN",19393,"WN","N746SW",5331,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1750,1753,3,3,0,0,"1700-1759",12,1805,1852,6,1910,1858,-12,0,0,-1,"1900-1959",0,"",0,260,245,227,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,17,6,"2017-06-17","OO",20304,"OO","N144SY",5551,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1750,1947,117,117,1,7,"1700-1759",21,2008,2013,4,1834,2017,103,103,1,6,"1800-1859",0,"",0,104,90,65,1,413,2,0,0,103,0,0,NA,NA,NA
2017,2,6,17,6,"2017-06-17","AA",19805,"AA","N745AA",449,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1755,1752,-3,0,0,-1,"1700-1759",15,1807,1900,11,1917,1911,-6,0,0,-1,"1900-1959",0,"",0,262,259,233,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,18,7,"2017-06-18","WN",19393,"WN","N269WN",4026,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15016,1501603,31123,"STL","St. Louis, MO","MO",29,"Missouri",64,1850,1901,11,11,0,0,"1800-1859",10,1911,1929,13,1930,1942,12,12,0,0,"1900-1959",0,"",0,100,101,78,1,554,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,18,7,"2017-06-18","WN",19393,"WN","N7724A",5095,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1930,1939,9,9,0,0,"1900-1959",7,1946,2140,5,2145,2145,0,0,0,0,"2100-2159",0,"",0,135,126,114,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,18,7,"2017-06-18","AA",19805,"AA","N822AA",2070,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,2035,2034,-1,0,0,-1,"2000-2059",14,2048,2146,9,2159,2155,-4,0,0,-1,"2100-2159",0,"",0,264,261,238,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,19,1,"2017-06-19","B6",20409,"B6","N274JB",1886,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1906,4,298,298,1,12,"1900-1959",10,14,123,5,2044,128,284,284,1,12,"2000-2059",0,"",0,98,84,69,1,496,2,0,0,26,0,258,NA,NA,NA
2017,2,6,19,1,"2017-06-19","AA",19805,"AA","N679AA",1835,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1930,1951,21,21,1,1,"1900-1959",13,2004,2133,8,2101,2141,40,40,1,2,"2100-2159",0,"",0,91,110,89,1,366,2,21,0,19,0,0,NA,NA,NA
2017,2,6,19,1,"2017-06-19","DL",19790,"DL","N318NB",321,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1945,1938,-7,0,0,-1,"1900-1959",12,1950,2028,4,2047,2032,-15,0,0,-1,"2000-2059",0,"",0,62,54,38,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,19,1,"2017-06-19","DL",19790,"DL","N949DL",2174,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1955,1953,-2,0,0,-1,"1900-1959",8,2001,2118,7,2143,2125,-18,0,0,-2,"2100-2159",0,"",0,108,92,77,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,19,1,"2017-06-19","WN",19393,"WN","N391SW",2102,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,2020,2047,27,27,1,1,"2000-2059",10,2057,2206,6,2145,2212,27,27,1,1,"2100-2159",0,"",0,205,205,189,1,1290,6,1,0,0,0,26,NA,NA,NA
2017,2,6,20,2,"2017-06-20","UA",19977,"UA","N37420",606,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14771,1477102,32457,"SFO","San Francisco, CA","CA",6,"California",91,725,851,86,86,1,5,"0700-0759",13,904,1053,10,953,1103,70,70,1,4,"0900-0959",0,"",0,328,312,289,1,2254,10,2,0,0,0,68,NA,NA,NA
2017,2,6,20,2,"2017-06-20","WN",19393,"WN","N451WN",1486,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14635,1463502,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,805,805,0,0,0,0,"0800-0859",8,813,1030,7,1035,1037,2,2,0,0,"1000-1059",0,"",0,150,152,137,1,966,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,20,2,"2017-06-20","WN",19393,"WN","N735SA",2137,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,820,816,-4,0,0,-1,"0800-0859",8,824,832,4,845,836,-9,0,0,-1,"0800-0859",0,"",0,85,80,68,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,20,2,"2017-06-20","AA",19805,"AA","N832AA",2010,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,830,823,-7,0,0,-1,"0800-0859",16,839,945,23,1001,1008,7,7,0,0,"1000-1059",0,"",0,91,105,66,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,20,2,"2017-06-20","DL",19790,"DL","N993DL",2161,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,950,947,-3,0,0,-1,"0900-0959",10,957,1112,7,1130,1119,-11,0,0,-1,"1100-1159",0,"",0,100,92,75,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,20,2,"2017-06-20","DL",19790,"DL","N931DL",1295,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1121,1120,-1,0,0,-1,"1100-1159",15,1135,1253,4,1305,1257,-8,0,0,-1,"1300-1359",0,"",0,104,97,78,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,20,2,"2017-06-20","NK",20416,"NK","N605NK",436,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13577,1357702,31135,"MYR","Myrtle Beach, SC","SC",45,"South Carolina",37,1221,1213,-8,0,0,-1,"1200-1259",10,1223,1358,5,1350,1403,13,13,0,0,"1300-1359",0,"",0,89,110,95,1,475,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,20,2,"2017-06-20","F9",20436,"F9","N221FR",1093,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,2030,2034,4,4,0,0,"2000-2059",9,2043,2155,8,2208,2203,-5,0,0,-1,"2200-2259",0,"",0,278,269,252,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,21,3,"2017-06-21","WN",19393,"WN","N386SW",654,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1055,1145,50,50,1,3,"1000-1059",8,1153,1342,5,1310,1347,37,37,1,2,"1300-1359",0,"",0,135,122,109,1,834,4,4,0,0,0,33,NA,NA,NA
2017,2,6,21,3,"2017-06-21","DL",19790,"DL","N927DA",1295,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1121,1118,-3,0,0,-1,"1100-1159",9,1127,1247,9,1305,1256,-9,0,0,-1,"1300-1359",0,"",0,104,98,80,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,21,3,"2017-06-21","AA",19805,"AA","N4YSAA",137,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1125,1129,4,4,0,0,"1100-1159",11,1140,1304,12,1320,1316,-4,0,0,-1,"1300-1359",0,"",0,175,167,144,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,21,3,"2017-06-21","WN",19393,"WN","N8501V",4185,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15016,1501603,31123,"STL","St. Louis, MO","MO",29,"Missouri",64,1215,1219,4,4,0,0,"1200-1259",9,1228,1250,5,1255,1255,0,0,0,0,"1200-1259",0,"",0,100,96,82,1,554,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,21,3,"2017-06-21","NK",20416,"NK","N626NK",436,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13577,1357702,31135,"MYR","Myrtle Beach, SC","SC",45,"South Carolina",37,1221,1210,-11,0,0,-1,"1200-1259",11,1221,1327,4,1350,1331,-19,0,0,-2,"1300-1359",0,"",0,89,81,66,1,475,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,22,4,"2017-06-22","WN",19393,"WN","N7724A",3146,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1510,1543,33,33,1,2,"1500-1559",9,1552,1553,5,1535,1558,23,23,1,1,"1500-1559",0,"",0,85,75,61,1,402,2,2,0,0,0,21,NA,NA,NA
2017,2,6,22,4,"2017-06-22","DL",19790,"DL","N945DN",1939,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1520,1515,-5,0,0,-1,"1500-1559",11,1526,1649,9,1707,1658,-9,0,0,-1,"1700-1759",0,"",0,107,103,83,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,22,4,"2017-06-22","AA",19805,"AA","N4XRAA",2458,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1540,1533,-7,0,0,-1,"1500-1559",12,1545,1704,11,1733,1715,-18,0,0,-2,"1700-1759",0,"",0,173,162,139,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,22,4,"2017-06-22","EV",20366,"EV","N758EV",5355,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295302,31703,"LGA","New York, NY","NY",36,"New York",22,1555,1544,-11,0,0,-1,"1500-1559",11,1555,1657,12,1739,1709,-30,0,0,-2,"1700-1759",0,"",0,104,85,62,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,22,4,"2017-06-22","WN",19393,"WN","N359SW",155,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1600,1605,5,5,0,0,"1600-1659",8,1613,1803,9,1815,1812,-3,0,0,-1,"1800-1859",0,"",0,135,127,110,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,22,4,"2017-06-22","DL",19790,"DL","N339NW",1560,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1635,1638,3,3,0,0,"1600-1659",13,1651,1821,8,1821,1829,8,8,0,0,"1800-1859",0,"",0,106,111,90,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,22,4,"2017-06-22","F9",20436,"F9","N220FR",1093,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,2030,2028,-2,0,0,-1,"2000-2059",12,2040,2156,10,2208,2206,-2,0,0,-1,"2200-2259",0,"",0,278,278,256,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,23,5,"2017-06-23","NK",20416,"NK","N647NK",333,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,2049,2149,60,60,1,4,"2000-2059",10,2159,2308,7,2229,2315,46,46,1,3,"2200-2259",0,"",0,280,266,249,1,1910,8,0,0,0,0,46,NA,NA,NA
2017,2,6,24,6,"2017-06-24","WN",19393,"WN","N7879A",4830,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1510,1505,-5,0,0,-1,"1500-1559",10,1515,1715,4,1725,1719,-6,0,0,-1,"1700-1759",0,"",0,135,134,120,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,24,6,"2017-06-24","OO",20304,"OO","N727SK",2979,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1520,1608,48,48,1,3,"1500-1559",14,1622,1633,6,1558,1639,41,41,1,2,"1500-1559",0,"",0,98,91,71,1,413,2,0,0,0,0,41,NA,NA,NA
2017,2,6,24,6,"2017-06-24","DL",19790,"DL","N913DE",1939,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1520,1519,-1,0,0,-1,"1500-1559",8,1527,1648,5,1704,1653,-11,0,0,-1,"1700-1759",0,"",0,104,94,81,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,24,6,"2017-06-24","WN",19393,"WN","N8312C",3706,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1600,1557,-3,0,0,-1,"1600-1659",10,1607,1820,24,1835,1844,9,9,0,0,"1800-1859",0,"",0,155,167,133,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,24,6,"2017-06-24","B6",20409,"B6","N351JB",1886,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1955,2044,49,49,1,3,"1900-1959",6,2050,2151,5,2124,2156,32,32,1,2,"2100-2159",0,"",0,89,72,61,1,496,2,24,0,0,0,8,2016,2,2
2017,2,6,25,7,"2017-06-25","WN",19393,"WN","N8633A",4040,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12191,1219102,31453,"HOU","Houston, TX","TX",48,"Texas",74,1125,1123,-2,0,0,-1,"1100-1159",8,1131,1317,5,1325,1322,-3,0,0,-1,"1300-1359",0,"",0,180,179,166,1,1131,5,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,25,7,"2017-06-25","WN",19393,"WN","N7732A",5221,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1145,1150,5,5,0,0,"1100-1159",8,1158,1302,9,1310,1311,1,1,0,0,"1300-1359",0,"",0,205,201,184,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,25,7,"2017-06-25","AA",19805,"AA","N838AA",2044,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1209,1202,-7,0,0,-1,"1200-1259",11,1213,1319,16,1338,1335,-3,0,0,-1,"1300-1359",0,"",0,89,93,66,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,25,7,"2017-06-25","NK",20416,"NK","N649NK",436,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13577,1357702,31135,"MYR","Myrtle Beach, SC","SC",45,"South Carolina",37,1221,1214,-7,0,0,-1,"1200-1259",10,1224,1327,6,1350,1333,-17,0,0,-2,"1300-1359",0,"",0,89,79,63,1,475,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,25,7,"2017-06-25","EV",20366,"EV","N723EV",5355,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295302,31703,"LGA","New York, NY","NY",36,"New York",22,1555,1550,-5,0,0,-1,"1500-1559",12,1602,1704,35,1739,1739,0,0,0,0,"1700-1759",0,"",0,104,109,62,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,25,7,"2017-06-25","NK",20416,"NK","N649NK",437,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1705,1656,-9,0,0,-1,"1700-1759",11,1707,1840,12,1859,1852,-7,0,0,-1,"1800-1859",0,"",0,174,176,153,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,26,1,"2017-06-26","OO",20304,"OO","N750SK",2979,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1520,1510,-10,0,0,-1,"1500-1559",13,1523,1533,7,1558,1540,-18,0,0,-2,"1500-1559",0,"",0,98,90,70,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,26,1,"2017-06-26","WN",19393,"WN","N392SW",155,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1600,1601,1,1,0,0,"1600-1659",9,1610,1817,11,1815,1828,13,13,0,0,"1800-1859",0,"",0,135,147,127,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,26,1,"2017-06-26","WN",19393,"WN","N8502Z",859,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1635,1630,-5,0,0,-1,"1600-1659",7,1637,1904,11,1915,1915,0,0,0,0,"1900-1959",0,"",0,160,165,147,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,6,26,1,"2017-06-26","UA",19977,"UA","N418UA",709,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1654,1648,-6,0,0,-1,"1600-1659",8,1656,1756,17,1819,1813,-6,0,0,-1,"1800-1859",0,"",0,205,205,180,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
